article_id,title,year,is_relevant,relevance_score,relevance_labels,exclusion_reason,primary_url,pdf_urls,publisher_urls,doi,arxiv_id,identifiers,publishers,source_email_count,raw_record_count,first_seen_email_ts,last_seen_email_ts
gsa-90f4662f61fc,"Mobility-Aware Multi-Task Decentralized Federated Learning for Vehicular Networks: Modeling, Analysis, and Optimization",2025,True,7,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""network_context""]",,https://arxiv.org/pdf/2503.06468,"[""https://arxiv.org/pdf/2503.06468""]",[],,2503.06468,"{""arxiv_id"": [""2503.06468""]}","[""arXiv""]",1,1,2025-04-03T15:47:25,2025-04-03T15:47:25
gsa-03b00379290c,Real-time workflow scheduling in hybrid clouds with privacy and security constraints: A deep reinforcement learning approach,2025,True,8,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context""]",,https://www.sciencedirect.com/science/article/pii/S0957417425009984,[],"[""https://www.sciencedirect.com/science/article/pii/S0957417425009984""]",,,"{""sciencedirect_pii"": [""S0957417425009984""]}","[""ScienceDirect""]",1,1,2025-04-01T11:06:44,2025-04-01T11:06:44
gsa-5631a6e23783,Mobility-aware decentralized federated learning with joint optimization of local iteration and leader selection for vehicular networks,2025,True,7,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""network_context""]",,https://arxiv.org/pdf/2503.06443,"[""https://arxiv.org/pdf/2503.06443""]",[],,2503.06443,"{""arxiv_id"": [""2503.06443""]}","[""arXiv""]",1,1,2025-04-01T11:06:44,2025-04-01T11:06:44
gsa-d8d9a6c9585c,UAV-Enabled Relaying and Edge Computing: Hybrid Network Optimization,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10938344/,[],"[""https://ieeexplore.ieee.org/abstract/document/10938344/""]",,,"{""ieee_document_id"": [""10938344""]}","[""IEEE Xplore""]",1,1,2025-03-31T08:19:26,2025-03-31T08:19:26
gsa-26163daf5cbd,Task Offloading Based on the Fusion of Model-and Data-Driven Intelligence for Vehicular Edge Computing Networks,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10919180/,[],"[""https://ieeexplore.ieee.org/abstract/document/10919180/""]",,,"{""ieee_document_id"": [""10919180""]}","[""IEEE Xplore""]",1,1,2025-03-31T08:19:26,2025-03-31T08:19:26
gsa-2e3858247ef1,Smart offloading for IoT application: Building a fog-cloud based context aware offloading framework and exploring potential for integration with blockchain,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://www.sciencedirect.com/science/article/pii/S0045790625002356,[],"[""https://www.sciencedirect.com/science/article/pii/S0045790625002356""]",,,"{""sciencedirect_pii"": [""S0045790625002356""]}","[""ScienceDirect""]",1,1,2025-03-31T08:19:26,2025-03-31T08:19:26
gsa-fea5ccc635cd,Joint Task Offloading and Resource Scheduling in Low Earth Orbit Satellite Edge Computing Networks,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://www.mdpi.com/2079-9292/14/5/1016,[],"[""https://www.mdpi.com/2079-9292/14/5/1016""]",,,"{""mdpi_path"": [""2079-9292/14/5/1016""]}","[""MDPI""]",2,2,2025-03-07T20:59:06,2025-03-31T08:19:26
gsa-4ed53ac4134a,Intelligent and Efficient Metaverse Rendering and Caching in UAV-Aided Vehicular Edge Computing,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://www.sciencedirect.com/science/article/pii/S2214209625000312,[],"[""https://www.sciencedirect.com/science/article/pii/S2214209625000312""]",,,"{""sciencedirect_pii"": [""S2214209625000312""]}","[""ScienceDirect""]",1,1,2025-03-31T08:19:26,2025-03-31T08:19:26
gsa-8a9153c2c617,Enhancing IoT Performance in Wireless and Mobile Networks through Named Data Networking (NDN) and Edge Computing Integration,2025,True,6,"[""computing_context"", ""strong_computing_context"", ""network_context""]",,https://www.sciencedirect.com/science/article/pii/S138912862500235X,[],"[""https://www.sciencedirect.com/science/article/pii/S138912862500235X""]",,,"{""sciencedirect_pii"": [""S138912862500235X""]}","[""ScienceDirect""]",1,1,2025-03-31T08:19:26,2025-03-31T08:19:26
gsa-09261df905cf,Dynamic task offloading for IoT-Fog-Cloud systems: a network traffic-aware decision tree approach,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://link.springer.com/article/10.1007/s00607-025-01449-4,[],"[""https://link.springer.com/article/10.1007/s00607-025-01449-4""]",10.1007/s00607-025-01449-4,,"{""doi"": [""10.1007/s00607-025-01449-4""]}","[""Springer""]",3,3,2025-03-19T00:27:18,2025-03-31T08:19:26
gsa-b3347f9afaa0,Delay-cost computation offloading for on-board emergency tasks in LEO satellite edge computing networks,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://www.sciencedirect.com/science/article/pii/S0167739X25000925,[],"[""https://www.sciencedirect.com/science/article/pii/S0167739X25000925""]",,,"{""sciencedirect_pii"": [""S0167739X25000925""]}","[""ScienceDirect""]",1,1,2025-03-31T08:19:26,2025-03-31T08:19:26
gsa-de23bd63c016,DRL-based Task Scheduling Scheme in Vehicular Fog Computing: Cooperative and mobility aware approach,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://www.sciencedirect.com/science/article/pii/S1570870525000678,[],"[""https://www.sciencedirect.com/science/article/pii/S1570870525000678""]",,,"{""sciencedirect_pii"": [""S1570870525000678""]}","[""ScienceDirect""]",1,1,2025-03-31T08:19:26,2025-03-31T08:19:26
gsa-7a54b6e63359,Quality of Experience and Reliability-Aware Task Offloading and Scheduling for Multi-User Mobile-Edge Computing Systems,2025,True,7,"[""computing_context"", ""task_resource_context"", ""strong_computing_context""]",,https://ieeexplore.ieee.org/abstract/document/10930689/,[],"[""https://ieeexplore.ieee.org/abstract/document/10930689/""]",,,"{""ieee_document_id"": [""10930689""]}","[""IEEE Xplore""]",2,2,2025-03-25T15:21:12,2025-03-29T06:56:01
gsa-c31168f1d271,Federated Learning with Sailfish-Optimized Ensemble Models for Anomaly Detection in IoT Edge Computing Environment,2025,True,7,"[""computing_context"", ""adaptive_learning_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/iel8/6287639/6514899/10938074.pdf,"[""https://ieeexplore.ieee.org/iel8/6287639/6514899/10938074.pdf""]",[],,,"{""ieee_document_id"": [""10938074""]}","[""IEEE Xplore""]",1,1,2025-03-29T06:56:01,2025-03-29T06:56:01
gsa-37f7b4a4c0f6,Detection of maintenance issues from UAV images of archaeological sites: A yolo-based tool,2025,False,2,"[""computing_context"", ""network_context"", ""vision_detection_noise""]",computer-vision/object-detection topic without distributed-computing context,https://link.springer.com/article/10.1007/s11042-025-20773-7,[],"[""https://link.springer.com/article/10.1007/s11042-025-20773-7""]",10.1007/s11042-025-20773-7,,"{""doi"": [""10.1007/s11042-025-20773-7""]}","[""Springer""]",1,1,2025-03-29T06:56:01,2025-03-29T06:56:01
gsa-c85377854e22,Dependency-Aware Task Offloading Strategy via Heterogeneous Graph Neural Network and Deep Reinforcement Learning,2025,True,7,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10918838/,[],"[""https://ieeexplore.ieee.org/abstract/document/10918838/""]",,,"{""ieee_document_id"": [""10918838""]}","[""IEEE Xplore""]",1,1,2025-03-29T06:56:01,2025-03-29T06:56:01
gsa-65de5f54af38,"Delay-energy-aware joint multi-cell association, service caching, and task offloading in hybrid-task heterogeneous edge computing networks",2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://www.sciencedirect.com/science/article/pii/S1389128625001999,[],"[""https://www.sciencedirect.com/science/article/pii/S1389128625001999""]",,,"{""sciencedirect_pii"": [""S1389128625001999""]}","[""ScienceDirect""]",1,1,2025-03-29T06:56:01,2025-03-29T06:56:01
gsa-2913e669ee31,Research on Edge Computing and Cloud Collaborative Resource Scheduling Optimization Based on Deep Reinforcement Learning,2025,True,8,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context""]",,https://arxiv.org/pdf/2502.18773,"[""https://arxiv.org/pdf/2502.18773""]",[],,2502.18773,"{""arxiv_id"": [""2502.18773""]}","[""arXiv""]",1,1,2025-03-28T00:26:37,2025-03-28T00:26:37
gsa-093427e98b76,Blockchain-based federated learning with homomorphic encryption for privacy-preserving healthcare data sharing,2025,True,5,"[""computing_context"", ""adaptive_learning_context"", ""network_context""]",,https://www.sciencedirect.com/science/article/pii/S2542660525000927,[],"[""https://www.sciencedirect.com/science/article/pii/S2542660525000927""]",,,"{""sciencedirect_pii"": [""S2542660525000927""]}","[""ScienceDirect""]",1,1,2025-03-28T00:26:37,2025-03-28T00:26:37
gsa-01a19a0e7d5d,A graph reinforcement LearningPowered Online-Computational task offloading and latency minimization framework for wireless mobile edge computing networks,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://www.sciencedirect.com/science/article/pii/S138904172500035X,[],"[""https://www.sciencedirect.com/science/article/pii/S138904172500035X""]",,,"{""sciencedirect_pii"": [""S138904172500035X""]}","[""ScienceDirect""]",1,1,2025-03-28T00:26:37,2025-03-28T00:26:37
gsa-5b1016b3f913,Оценка наиболее значимых факторов для реализации проекта открытой разработки рудных месторождений,2025,False,0,[],missing clear distributed/edge/cloud computing context,https://www.mining-science.ru/download/2025/2025-1/003.pdf,"[""https://www.mining-science.ru/download/2025/2025-1/003.pdf""]",[],,,{},"[""www.mining-science.ru""]",1,1,2025-03-19T00:27:18,2025-03-19T00:27:18
gsa-2002cae86da5,Securing and optimizing IoT offloading with blockchain and deep reinforcement learning in multi-user environments,2025,True,7,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""network_context""]",,https://link.springer.com/article/10.1007/s11276-025-03932-4,[],"[""https://link.springer.com/article/10.1007/s11276-025-03932-4""]",10.1007/s11276-025-03932-4,,"{""doi"": [""10.1007/s11276-025-03932-4""]}","[""Springer""]",1,1,2025-03-19T00:27:18,2025-03-19T00:27:18
gsa-6aec82fe6e58,Learning Adaptive Multi-Timescale Scheduling for Mobile Edge Computing,2025,True,8,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context""]",,https://ieeexplore.ieee.org/abstract/document/10912771/,[],"[""https://ieeexplore.ieee.org/abstract/document/10912771/""]",,,"{""ieee_document_id"": [""10912771""]}","[""IEEE Xplore""]",1,1,2025-03-19T00:27:18,2025-03-19T00:27:18
gsa-cee710e11b21,Dynamic Distributed Model Compression for Efficient Decentralized Federated Learning and Incentive Provisioning in Edge Computing Networks,2025,True,7,"[""computing_context"", ""adaptive_learning_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10891878/,[],"[""https://ieeexplore.ieee.org/abstract/document/10891878/""]",,,"{""ieee_document_id"": [""10891878""]}","[""IEEE Xplore""]",2,2,2025-02-23T10:14:44,2025-03-19T00:27:18
gsa-37aa9ecd75f2,A NOVEL FUZZY RULE BASED DECISION-MAKING APPROACH FOR TASK OFFLOADING ON MULTI-TIER MOBILE-EDGE CLOUD COMPUTING SYSTEMS,2025,True,8,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context""]",,http://www.jatit.org/volumes/Vol103No5/13Vol103No5.pdf,"[""http://www.jatit.org/volumes/Vol103No5/13Vol103No5.pdf""]",[],,,{},"[""www.jatit.org""]",1,1,2025-03-19T00:27:18,2025-03-19T00:27:18
gsa-cc3f42b0eb8b,A Dynamic Optimization Framework for Computation Rate Maximization in UAV-Assisted Mobile Edge Computing,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/iel8/25/4356907/10918796.pdf,"[""https://ieeexplore.ieee.org/iel8/25/4356907/10918796.pdf""]",[],,,"{""ieee_document_id"": [""10918796""]}","[""IEEE Xplore""]",1,1,2025-03-19T00:27:18,2025-03-19T00:27:18
gsa-6d7d03ad7eeb,Transformer and Meta-Reinforcement Learning-Based Task Offloading for MEC Systems in Dynamic Environments,2025,True,8,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context""]",,https://ieeexplore.ieee.org/iel8/6287639/6514899/10921728.pdf,"[""https://ieeexplore.ieee.org/iel8/6287639/6514899/10921728.pdf""]",[],,,"{""ieee_document_id"": [""10921728""]}","[""IEEE Xplore""]",1,1,2025-03-17T11:32:05,2025-03-17T11:32:05
gsa-3d0f546f9d76,The Distributed Intelligent Collaboration to UAV-Assisted VEC: Joint Position Optimization and Task Scheduling,2025,True,6,"[""computing_context"", ""task_resource_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10909113/,[],"[""https://ieeexplore.ieee.org/abstract/document/10909113/""]",,,"{""ieee_document_id"": [""10909113""]}","[""IEEE Xplore""]",2,2,2025-03-09T20:50:03,2025-03-17T11:32:05
gsa-450907a12e11,"Task Offloading and Resource Allocation in Vehicular Cooperative Perception With Integrated Sensing, Communication, and Computation",2025,True,6,"[""computing_context"", ""task_resource_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10899097/,[],"[""https://ieeexplore.ieee.org/abstract/document/10899097/""]",,,"{""ieee_document_id"": [""10899097""]}","[""IEEE Xplore""]",2,2,2025-02-26T01:52:57,2025-03-17T11:32:05
gsa-cacd1b9b34b2,Large Language Model-Guided SARSA Algorithm for Dynamic Task Scheduling in Cloud Computing,2025,True,7,"[""computing_context"", ""task_resource_context"", ""strong_computing_context""]",,https://www.mdpi.com/2227-7390/13/6/926,[],"[""https://www.mdpi.com/2227-7390/13/6/926""]",,,"{""mdpi_path"": [""2227-7390/13/6/926""]}","[""MDPI""]",1,1,2025-03-17T11:32:05,2025-03-17T11:32:05
gsa-5524a7be3100,Fog-based architecture and efficient task offloading methodology in IoT-based applications for smart irrigation system,2025,True,6,"[""computing_context"", ""task_resource_context"", ""network_context""]",,https://link.springer.com/article/10.1007/s00607-025-01430-1,[],"[""https://link.springer.com/article/10.1007/s00607-025-01430-1""]",10.1007/s00607-025-01430-1,,"{""doi"": [""10.1007/s00607-025-01430-1""]}","[""Springer""]",1,1,2025-03-17T11:32:05,2025-03-17T11:32:05
gsa-556aea56abf6,FedPPO: Reinforcement Learning-Based Client Selection for Federated Learning With Heterogeneous Data,2025,True,4,"[""computing_context"", ""adaptive_learning_context""]",,https://ieeexplore.ieee.org/abstract/document/10909702/,[],"[""https://ieeexplore.ieee.org/abstract/document/10909702/""]",,,"{""ieee_document_id"": [""10909702""]}","[""IEEE Xplore""]",2,2,2025-03-08T22:47:13,2025-03-17T11:32:05
gsa-98f6acb29ea4,Delay-Aware Digital Twin Synchronization in Mobile Edge Networks With Semantic Communications,2025,True,6,"[""computing_context"", ""strong_computing_context"", ""network_context""]",,https://arxiv.org/pdf/2503.04387,"[""https://arxiv.org/pdf/2503.04387""]",[],,2503.04387,"{""arxiv_id"": [""2503.04387""]}","[""arXiv""]",1,1,2025-03-17T11:32:05,2025-03-17T11:32:05
gsa-8bdcfe9e3113,Computation offloading and pricing strategy for heterogeneous multicell network with mobile edge computing,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://link.springer.com/article/10.1007/s12083-025-01926-9,[],"[""https://link.springer.com/article/10.1007/s12083-025-01926-9""]",10.1007/s12083-025-01926-9,,"{""doi"": [""10.1007/s12083-025-01926-9""]}","[""Springer""]",2,2,2025-03-01T08:13:36,2025-03-17T11:32:05
gsa-a220bb8038fd,Average Reliability-Optimal Offloading for Mobile Edge Computing in LowLatency Industrial IoT Networks,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10891896/,[],"[""https://ieeexplore.ieee.org/abstract/document/10891896/""]",,,"{""ieee_document_id"": [""10891896""]}","[""IEEE Xplore""]",2,2,2025-02-23T10:14:44,2025-03-17T11:32:05
gsa-521257deef6d,MOSO: multi-objective snake optimizer with density estimation and grid indexing mechanism for edge computing task offloading and scheduling optimization,2025,True,7,"[""computing_context"", ""task_resource_context"", ""strong_computing_context""]",,https://link.springer.com/article/10.1007/s10586-024-04902-9,[],"[""https://link.springer.com/article/10.1007/s10586-024-04902-9""]",10.1007/s10586-024-04902-9,,"{""doi"": [""10.1007/s10586-024-04902-9""]}","[""Springer""]",1,1,2025-03-13T04:32:07,2025-03-13T04:32:07
gsa-98b6a10a3464,ADR-SALD: Attention-Based Deep Residual Sign Agnostic Learning with Derivatives for Implicit Surface Reconstruction,2025,False,1,"[""adaptive_learning_context""]",missing clear distributed/edge/cloud computing context,https://ieeexplore.ieee.org/iel8/6287639/6514899/10916624.pdf,"[""https://ieeexplore.ieee.org/iel8/6287639/6514899/10916624.pdf""]",[],,,"{""ieee_document_id"": [""10916624""]}","[""IEEE Xplore""]",1,1,2025-03-13T04:32:07,2025-03-13T04:32:07
gsa-c22a93488769,Yardstick-Stackelberg pricing-based incentive mechanism for Federated Learning in Edge Computing,2025,True,7,"[""computing_context"", ""adaptive_learning_context"", ""strong_computing_context"", ""network_context""]",,https://www.sciencedirect.com/science/article/pii/S1389128625001549,[],"[""https://www.sciencedirect.com/science/article/pii/S1389128625001549""]",,,"{""sciencedirect_pii"": [""S1389128625001549""]}","[""ScienceDirect""]",1,1,2025-03-12T00:55:04,2025-03-12T00:55:04
gsa-bcdab5402f34,The Optimal Operation Strategy of an Energy Community Aggregator for Heterogeneous Distributed Flexible Resources,2025,True,5,"[""computing_context"", ""strong_computing_context""]",,https://ieeexplore.ieee.org/iel8/8784343/8891891/10916768.pdf,"[""https://ieeexplore.ieee.org/iel8/8784343/8891891/10916768.pdf""]",[],,,"{""ieee_document_id"": [""10916768""]}","[""IEEE Xplore""]",1,1,2025-03-12T00:55:04,2025-03-12T00:55:04
gsa-2467ed4c6bad,Learning Neural Velocity Fields from Dynamic 3D Scenes via Edge-Aware Ray Sampling,2025,True,4,"[""computing_context"", ""adaptive_learning_context""]",,https://www.scitepress.org/Papers/2025/132336/132336.pdf,"[""https://www.scitepress.org/Papers/2025/132336/132336.pdf""]",[],,,{},"[""www.scitepress.org""]",1,1,2025-03-12T00:55:04,2025-03-12T00:55:04
gsa-4001c07628b1,Joint Task Offloading and Resource Allocation for LEO Satellite-Based Mobile Edge Computing Systems With Heterogeneous Task Demands,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10916814/,[],"[""https://ieeexplore.ieee.org/abstract/document/10916814/""]",,,"{""ieee_document_id"": [""10916814""]}","[""IEEE Xplore""]",1,1,2025-03-12T00:55:04,2025-03-12T00:55:04
gsa-9ad7c6861b18,High-Fidelity Single-View Reconstruction of Indoor Scenes using 3D Shape Prior Template and Pixel-Aligned Deformation,2025,False,0,[],missing clear distributed/edge/cloud computing context,https://ieeexplore.ieee.org/abstract/document/10888993/,[],"[""https://ieeexplore.ieee.org/abstract/document/10888993/""]",,,"{""ieee_document_id"": [""10888993""]}","[""IEEE Xplore""]",1,1,2025-03-12T00:55:04,2025-03-12T00:55:04
gsa-8d73d0ccb3f1,"Performance Evaluation of Decentralized Federated Learning: Impact of Fully and K-Connected Topologies, Heterogeneous Computing Resources, and Communication Bandwidth",2025,True,4,"[""computing_context"", ""adaptive_learning_context""]",,https://ieeexplore.ieee.org/iel8/6287639/6514899/10891509.pdf,"[""https://ieeexplore.ieee.org/iel8/6287639/6514899/10891509.pdf""]",[],,,"{""ieee_document_id"": [""10891509""]}","[""IEEE Xplore""]",2,2,2025-03-01T08:13:36,2025-03-10T20:43:25
gsa-79c0bc27df3f,A Multi-Agent Federated DRL Model for Vehicular Task Offloading in WPT-Aided eROAD Environment,2025,True,7,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10880679/,[],"[""https://ieeexplore.ieee.org/abstract/document/10880679/""]",,,"{""ieee_document_id"": [""10880679""]}","[""IEEE Xplore""]",1,1,2025-03-10T20:43:25,2025-03-10T20:43:25
gsa-08a4a62a3026,Vehicle-Assisted Service Caching for Task Offloading in Vehicular Edge Computing,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10902218/,[],"[""https://ieeexplore.ieee.org/abstract/document/10902218/""]",,,"{""ieee_document_id"": [""10902218""]}","[""IEEE Xplore""]",2,2,2025-03-01T08:13:36,2025-03-09T20:50:03
gsa-d5a0dde64271,Privacy-preserving cooperative hierarchical caching approach based on federated deep reinforcement learning for vehicular edge computing,2025,True,9,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context"", ""network_context""]",,https://link.springer.com/article/10.1007/s11227-025-07058-4,[],"[""https://link.springer.com/article/10.1007/s11227-025-07058-4""]",10.1007/s11227-025-07058-4,,"{""doi"": [""10.1007/s11227-025-07058-4""]}","[""Springer""]",3,3,2025-02-28T07:12:46,2025-03-09T20:50:03
gsa-940461162f92,KJA: Kookaburra Jellyfish Algorithm Based Task Offloading in UAV-Enabled Mobile Edge Computing Network,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://onlinelibrary.wiley.com/doi/abs/10.1002/dac.70007,[],"[""https://onlinelibrary.wiley.com/doi/abs/10.1002/dac.70007""]",10.1002/dac.70007,,"{""doi"": [""10.1002/dac.70007""]}","[""Wiley""]",2,2,2025-02-14T22:44:07,2025-03-09T20:50:03
gsa-6d83de9fc1d1,Enhancing Task Offloading in Vehicular Networks: A Multi-Agent Cloud-Edge-Device Framework,2025,True,7,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""network_context""]",,https://www.sciencedirect.com/science/article/pii/S2214209625000257,[],"[""https://www.sciencedirect.com/science/article/pii/S2214209625000257""]",,,"{""sciencedirect_pii"": [""S2214209625000257""]}","[""ScienceDirect""]",1,1,2025-03-09T20:50:03,2025-03-09T20:50:03
gsa-64ba1e324e76,Dynamic Task Offloading Scheme for Edge Computing via Meta-Reinforcement Learning,2025,True,8,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context""]",,https://www.sciencedirect.com/org/science/article/pii/S1546221825000712,[],"[""https://www.sciencedirect.com/org/science/article/pii/S1546221825000712""]",,,"{""sciencedirect_pii"": [""S1546221825000712""]}","[""ScienceDirect""]",1,1,2025-03-09T20:50:03,2025-03-09T20:50:03
gsa-4c98acec2707,Dynamic Priority-Based Task Scheduling and Adaptive Resource Allocation Algorithms for Efficient Edge Computing in Healthcare Systems,2025,True,8,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context""]",,https://www.sciencedirect.com/science/article/pii/S2590123025004232,[],"[""https://www.sciencedirect.com/science/article/pii/S2590123025004232""]",,,"{""sciencedirect_pii"": [""S2590123025004232""]}","[""ScienceDirect""]",1,1,2025-03-09T20:50:03,2025-03-09T20:50:03
gsa-f0ad5a4db6e7,Digital Twin-Enabled Multi-Service Task Offloading in Vehicular Edge Computing Using Soft Actor-Critic,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://search.proquest.com/openview/4542a78067f5fecd9d7f4c43613bf554/1?pq-origsite=gscholar&cbl=2032404,[],"[""https://search.proquest.com/openview/4542a78067f5fecd9d7f4c43613bf554/1?pq-origsite=gscholar&cbl=2032404""]",,,{},"[""ProQuest""]",1,1,2025-03-09T20:50:03,2025-03-09T20:50:03
gsa-18dc0b4f4283,Cost-Effective Task offloading and Resource Scheduling for Mobile Edge Computing in 6G Space-Air-Ground Integrated Network,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10879508/,[],"[""https://ieeexplore.ieee.org/abstract/document/10879508/""]",,,"{""ieee_document_id"": [""10879508""]}","[""IEEE Xplore""]",2,2,2025-02-15T22:55:22,2025-03-09T20:50:03
gsa-3d63b2b73a9c,An Efficient Collaborative Task Offloading Approach Based on Multi-Objective Algorithm in MEC-Assisted Vehicular Networks,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10892265/,[],"[""https://ieeexplore.ieee.org/abstract/document/10892265/""]",,,"{""ieee_document_id"": [""10892265""]}","[""IEEE Xplore""]",1,1,2025-03-09T20:50:03,2025-03-09T20:50:03
gsa-b0f209868623,Two-Timescale Hierarchical Contract for Joint Computation Offloading and Energy Management in Edge Computing System,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10879452/,[],"[""https://ieeexplore.ieee.org/abstract/document/10879452/""]",,,"{""ieee_document_id"": [""10879452""]}","[""IEEE Xplore""]",4,4,2025-02-15T22:55:22,2025-03-08T22:47:13
gsa-4dc3468cde43,Data-Driven Incentive Mechanisms for Federated Learning in Vehicular Networks,2025,True,5,"[""computing_context"", ""adaptive_learning_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10909565/,[],"[""https://ieeexplore.ieee.org/abstract/document/10909565/""]",,,"{""ieee_document_id"": [""10909565""]}","[""IEEE Xplore""]",1,1,2025-03-08T22:47:13,2025-03-08T22:47:13
gsa-afc3e40edc86,A Relative Position-based Bacterial Foraging Optimization Algorithm with Dropout Strategy for Computation Offloading in Mobile Edge Computing,2025,True,7,"[""computing_context"", ""task_resource_context"", ""strong_computing_context""]",,https://www.sciopen.com/article/10.26599/TST.2024.9010199,[],"[""https://www.sciopen.com/article/10.26599/TST.2024.9010199""]",10.26599/TST.2024.9010199,,"{""doi"": [""10.26599/TST.2024.9010199""]}","[""www.sciopen.com""]",2,2,2025-03-01T08:13:36,2025-03-08T22:47:13
gsa-ee3dbca04a40,RSMA-Assisted Distributed Computation Offloading in Vehicular Networks based on Stochastic Geometry,2025,True,6,"[""computing_context"", ""task_resource_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10882982/,[],"[""https://ieeexplore.ieee.org/abstract/document/10882982/""]",,,"{""ieee_document_id"": [""10882982""]}","[""IEEE Xplore""]",1,1,2025-03-07T20:59:06,2025-03-07T20:59:06
gsa-6a421567063f,Partial Offloading Strategy Based on Deep Reinforcement Learning in the Internet of Vehicles,2025,True,6,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context""]",,https://ieeexplore.ieee.org/abstract/document/10904114/,[],"[""https://ieeexplore.ieee.org/abstract/document/10904114/""]",,,"{""ieee_document_id"": [""10904114""]}","[""IEEE Xplore""]",2,2,2025-03-01T08:13:36,2025-03-07T20:59:06
gsa-636e67d7e6cc,Neural Combinatorial Optimization for Multiobjective Task Offloading in Mobile Edge Computing,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10908871/,[],"[""https://ieeexplore.ieee.org/abstract/document/10908871/""]",,,"{""ieee_document_id"": [""10908871""]}","[""IEEE Xplore""]",1,1,2025-03-07T20:59:06,2025-03-07T20:59:06
